Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Revised Source Niche	Revised_Collection_Year	Classification	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species_1	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode	HC0 (indistinguishable)	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC1100 (cgST Cplx)	HC1500	HC2000	HC2350 (subsp.)			Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Revised Source Niche	Revised_Collection_Year	Classification
ESC_GA4574AA	BS36	SRR5512170;ILLUMINA;Paired;;SRX2786139	Human	2014	SEPEC	Human	Human	Homo sapiens; Human blood	2014	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	The Australian National University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA385370	SRP106504	NA	SAMN06893720	SRS2168142	5/5/17	5/5/17	ESC_GA4574AA	Assembled	64	150456	5345968	Escherichia coli / Shigella;95.79%	125	7782	3.61	ESC_NA3992AA_AS	45027	45027	45027	26478	22010	1106	1104	1104	44	44	44	1	1			ESC_GA4574AA	BS36	SRR5512170;ILLUMINA;Paired;;SRX2786139	Human	2014	SEPEC
ESC_GA4584AA	A1-66	SRR5512160;ILLUMINA;Paired;;SRX2786129	Poultry	2010	RMAE	Animal Feed	NA	Poultry; Retail poultry meat	2010	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	The Australian National University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA385370	SRP106504	NA	SAMN06893711	SRS2168133	5/5/17	5/5/17	ESC_GA4584AA	Assembled	52	132121	5321969	Escherichia coli / Shigella;98.75%	112	8669	3.61	ESC_NA3982AA_AS	45013	45013	45013	26478	22010	1106	1104	1104	44	44	44	1	1			ESC_GA4584AA	A1-66	SRR5512160;ILLUMINA;Paired;;SRX2786129	Poultry	2010	RMAE
ESC_GA4586AA	62-2-TI6	SRR5512158;ILLUMINA;Paired;;SRX2786127	Human	2010	Faecal	Human	Human	Homo sapiens; Human terminal ileum biopsy	2010	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	The Australian National University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA385370	SRP106504	NA	SAMN06893709	SRS2168131	5/5/17	5/5/17	ESC_GA4586AA	Assembled	83	99955	5245719	Escherichia coli / Shigella;100.0%	159	13249	3.61	ESC_NA3980AA_AS	45016	22010	22010	22010	22010	1106	1104	1104	44	44	44	1	1			ESC_GA4586AA	62-2-TI6	SRR5512158;ILLUMINA;Paired;;SRX2786127	Human	2010	Faecal
ESC_GA4591AA	W4-39	SRR5512153;ILLUMINA;Paired;;SRX2786122	Poultry	2014	RMAE	Animal Feed	NA	Poultry; Retail poultry meat	2014	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	The Australian National University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA385370	SRP106504	NA	SAMN06893796	SRS2168126	5/5/17	5/5/17	ESC_GA4591AA	Assembled	38	83109	5337099	Escherichia coli / Shigella;81.6%	227	29922	3.61	ESC_NA3975AA_AS	45106	45106	45106	26478	22010	1106	1104	1104	44	44	44	1	1			ESC_GA4591AA	W4-39	SRR5512153;ILLUMINA;Paired;;SRX2786122	Poultry	2014	RMAE
ESC_GA4592AA	W4-37	SRR5512152;ILLUMINA;Paired;;SRX2786121	Poultry	2014	RMAE	Animal Feed	NA	Poultry; Retail poultry meat	2014	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	The Australian National University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA385370	SRP106504	NA	SAMN06893795	SRS2168125	5/5/17	5/5/17	ESC_GA4592AA	Assembled	46	115088	5215133	Escherichia coli / Shigella;98.92%	118	18934	3.61	ESC_NA3974AA_AS	45005	45005	45005	26478	22010	1106	1104	1104	44	44	44	1	1			ESC_GA4592AA	W4-37	SRR5512152;ILLUMINA;Paired;;SRX2786121	Poultry	2014	RMAE
ESC_GA4593AA	W4-35	SRR5512151;ILLUMINA;Paired;;SRX2786120	Poultry	2014	RMAE	Animal Feed	NA	Poultry; Retail poultry meat	2014	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	The Australian National University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA385370	SRP106504	NA	SAMN06893794	SRS2168124	5/5/17	5/5/17	ESC_GA4593AA	Assembled	28	72953	5274935	Escherichia coli / Shigella;99.18%	171	34299	3.61	ESC_NA3973AA_AS	45006	45006	45005	26478	22010	1106	1104	1104	44	44	44	1	1			ESC_GA4593AA	W4-35	SRR5512151;ILLUMINA;Paired;;SRX2786120	Poultry	2014	RMAE
ESC_GA4595AA	2H-276-5	SRR5512149;ILLUMINA;Paired;;SRX2786118	Human	2011	Faecal	Human	Human	Homo sapiens; Human faecal	2011	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	The Australian National University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA385370	SRP106504	NA	SAMN06893695	SRS2168122	5/5/17	5/5/17	ESC_GA4595AA	Assembled	26	39298	5264352	Escherichia coli / Shigella;99.41%	265	60903	3.61	ESC_NA3971AA_AS	45007	45007	45007	26478	22010	1106	1104	1104	44	44	44	1	1			ESC_GA4595AA	2H-276-5	SRR5512149;ILLUMINA;Paired;;SRX2786118	Human	2011	Faecal
ESC_JA5679AA	Chicken	SRR7469829;ILLUMINA;Paired;;SRX4339681	Poultry	2012	APEC	Poultry	Avian	Gallus gallus domesticus	2012	11	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	"University of Technology, Sydney"	Escherichia coli	NA	O1:H7	NA	NA	NA	NA	NA	PRJNA479542	SRP151965	NA	SAMN09580041	SRS3500580	4/7/18	4/7/18	ESC_JA5679AA	Assembled	54	225326	5411483	Escherichia coli / Shigella;98.08%	178	41640	4	ESC_SA8312AA_AS	70307	70307	70307	70307	9838	1106	1104	1104	44	44	44	1	1			ESC_JA5679AA	Chicken	SRR7469829;ILLUMINA;Paired;;SRX4339681	Poultry	2012	APEC
ESC_JA5695AA	Chicken	SRR7469845;ILLUMINA;Paired;;SRX4339665	Poultry	2014	APEC	Poultry	Avian	Gallus gallus domesticus	2014	7	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	"University of Technology, Sydney"	Escherichia coli	NA	Ont:H7	NA	NA	NA	NA	NA	PRJNA479542	SRP151965	NA	SAMN09580048	SRS3500566	4/7/18	4/7/18	ESC_JA5695AA	Assembled	74	87351	5321399	Escherichia coli / Shigella;99.22%	196	45532	4	ESC_SA8296AA_AS	70311	70311	70311	69262	69262	1106	1104	1104	44	44	44	1	1			ESC_JA5695AA	Chicken	SRR7469845;ILLUMINA;Paired;;SRX4339665	Poultry	2014	APEC
ESC_JA5700AA	Chicken	SRR7469850;ILLUMINA;Paired;;SRX4339660	Poultry	2015	APEC	Poultry	Avian	Gallus gallus domesticus	2015	7	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	"University of Technology, Sydney"	Escherichia coli	NA	Ont:H7	NA	NA	NA	NA	NA	PRJNA479542	SRP151965	NA	SAMN09580053	SRS3500558	4/7/18	4/7/18	ESC_JA5700AA	Assembled	59	94269	5322243	Escherichia coli / Shigella;98.36%	193	39040	4	ESC_SA8291AA_AS	69262	69262	69262	69262	69262	1106	1104	1104	44	44	44	1	1			ESC_JA5700AA	Chicken	SRR7469850;ILLUMINA;Paired;;SRX4339660	Poultry	2015	APEC
ESC_JA5718AA	Chicken	SRR7469868;ILLUMINA;Paired;;SRX4339642	Poultry	2009	APEC	Poultry	Avian	Gallus gallus domesticus	2009	2	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	"University of Technology, Sydney"	Escherichia coli	NA	Ont:H7	NA	NA	NA	NA	NA	PRJNA479542	SRP151965	NA	SAMN09579990	SRS3500543	4/7/18	4/7/18	ESC_JA5718AA	Assembled	49	176526	5369129	Escherichia coli / Shigella;96.4%	152	50554	4	ESC_SA8273AA_AS	70276	70276	70276	70276	70276	1106	1104	1104	44	44	44	1	1			ESC_JA5718AA	Chicken	SRR7469868;ILLUMINA;Paired;;SRX4339642	Poultry	2009	APEC
ESC_JA5741AA	Poultry animal (variety unknown)	SRR7469891;ILLUMINA;Paired;;SRX4339619	Poultry	2010	APEC	NA	NA	NA	2010	10	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	"University of Technology, Sydney"	Escherichia coli	NA	Ont:H7	NA	NA	NA	NA	NA	PRJNA479542	SRP151965	NA	SAMN09580011	SRS3500518	4/7/18	4/7/18	ESC_JA5741AA	Assembled	61	191692	5312787	Escherichia coli / Shigella;95.86%	134	58206	4	ESC_SA8250AA_AS	70288	70288	70288	70288	70288	1106	1104	1104	44	44	44	1	1			ESC_JA5741AA	Poultry animal (variety unknown)	SRR7469891;ILLUMINA;Paired;;SRX4339619	Poultry	2010	APEC
ESC_JA5748AA	Chicken	SRR7469898;ILLUMINA;Paired;;SRX4339612	Poultry	2010	APEC	Poultry	Avian	Gallus gallus domesticus	2010	9	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	"University of Technology, Sydney"	Escherichia coli	NA	Ont:H7	NA	NA	NA	NA	NA	PRJNA479542	SRP151965	NA	SAMN09580010	SRS3500510	4/7/18	4/7/18	ESC_JA5748AA	Assembled	42	191864	5383354	Escherichia coli / Shigella;97.41%	145	85362	4	ESC_SA8243AA_AS	69236	69236	69236	69236	69236	1106	1104	1104	44	44	44	1	1			ESC_JA5748AA	Chicken	SRR7469898;ILLUMINA;Paired;;SRX4339612	Poultry	2010	APEC
ESC_KA6836AA	NA	ERR2910020;ILLUMINA;Paired;450;ERX2913180	Human	 ---- 	ExPEC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Wellcome Sanger Institute	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJEB22030	ERP024349	NA	SAMEA104305508	ERS1930486	2/12/18	23/11/18	ESC_KA6836AA	Assembled	66	204005	5425229	Escherichia coli / Shigella;93.93%	94	11746	4	ESC_VA0598AA_AS	78857	78857	78857	9838	9838	1106	1104	1104	44	44	44	1	1			ESC_KA6836AA		ERR2910020;ILLUMINA;Paired;450;ERX2913180	Human	----	NMEC
ESC_PA0993AA	EC68_ST95C	SRR7967899;ILLUMINA;Paired;;SRX4801399	Human	2013	SEPEC	Human	Human	Homo sapiens; blood culture	2013	5	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	University of Technology Sydney	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA480723	SRP163533	NA	SAMN10180260	SRS3880450	18/11/19	4/10/19	ESC_PA0993AA	Assembled	61	250605	5359872	Escherichia coli / Shigella;97.34%	108	24650	4.1	ESC_GB6943AA_AS	121467	121467	45013	26478	22010	1106	1104	1104	44	44	44	1	1			ESC_PA0993AA	EC68_ST95C	SRR7967899;ILLUMINA;Paired;;SRX4801399	Human	2013	SEPEC
ESC_PA6369AA	ECOL-19-VL-OH-WA-0011	SRR10810353;ILLUMINA;Paired;500;SRX7483857	Canine	2019	UPEC	Companion Animal	Canine	Urine (Canis lupus)	2019	3	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA318589	SRP115288	NA	SAMN13703479	SRS5926531	1/1/20	31/12/19	ESC_PA6369AA	Assembled	116	87512	5383442	Escherichia coli / Shigella;98.77%	233	50328	4.1	ESC_HB8007AA_AS	124775	124775	124775	124775	124775	1106	1104	1104	44	44	44	1	1			ESC_PA6369AA	ECOL-19-VL-OH-WA-0011	SRR10810353;ILLUMINA;Paired;500;SRX7483857	Canine	2019	UPEC
ESC_RA5833AA	17_Ti_1_L+	traces-0PlXwrH;ILLUMINA;Paired;;NA	NA	 ---- 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	David Gordon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9/6/20	9/6/20	ESC_RA5833AA	Assembled	30	129526	5191853	Escherichia coli / Shigella;97.88%	126	42612	4.1	ESC_LB6278AA_AS	139832	139832	139832	139832	22010	1106	1104	1104	44	44	44	1	1			ESC_RA5833AA	17_Ti_1_L+	traces-0PlXwrH;ILLUMINA;Paired;;NA		----	
ESC_RA5834AA	17_R_2_L+	traces-0KnpSrK;ILLUMINA;Paired;;NA	NA	 ---- 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	David Gordon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9/6/20	9/6/20	ESC_RA5834AA	Assembled	36	144359	5206727	Escherichia coli / Shigella;96.63%	128	34594	4.1	ESC_LB6279AA_AS	139833	139833	139833	139833	22010	1106	1104	1104	44	44	44	1	1			ESC_RA5834AA	17_R_2_L+	traces-0KnpSrK;ILLUMINA;Paired;;NA		----	
ESC_BA0667AA	KH015	DRR033779;ILLUMINA;Paired;0;DRX030499	Other	2011	Faecal	Companion Animal	NA	septic tank	2011	NA	NA	NA	Asia	Japan	NA	NA	NA	NA	NA	NA	KYOTO_PREF	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJDB3552	DRP002628	NA	SAMD00029129	DRS019517	27/8/15	28/4/15	ESC_BA0667AA	Assembled	59.95	246790	5196806	Escherichia coli / Shigella;98.67%	83	4857	2.2	ESC_BA2313AA_AS	15022	15022	15022	12576	12576	12576	12576	8655	44	44	44	1	1								
ESC_BA0671AA	KH013	DRR033777;ILLUMINA;Paired;0;DRX030497	Other	2011	Faecal	Companion Animal	NA	septic tank	2011	NA	NA	NA	Asia	Japan	NA	NA	NA	NA	NA	NA	KYOTO_PREF	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJDB3552	DRP002628	NA	SAMD00029127	DRS019515	27/8/15	28/4/15	ESC_BA0671AA	Assembled	54.26	221596	5195344	Escherichia coli / Shigella;98.74%	85	7774	2.2	ESC_BA7454AA_AS	15022	15022	15022	12576	12576	12576	12576	8655	44	44	44	1	1								
ESC_BA4723AA	AZ-TG73711	SRR1505444;ILLUMINA;Paired;500;SRX644970	Poultry	2013	RMAE	Poultry	Avian	Thin Sliced Chicken Breast	2013	7	NA	NA	North America	United States	Illinois	NA	NA	NA	NA	NA	"FOOD AND DRUG ADMINISTRATION, CENTER FOR FOOD SAFETY AND APPLIED NUTRITION"	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA230968	SRP038995	NA	SAMN02628681	SRS653157	27/8/15	2/7/14	ESC_BA4723AA	Assembled	82.7	204006	5324320	Escherichia coli / Shigella;85.29%	115	4435	2.2	ESC_CA6119AA_AS	12264	12264	12264	12264	1104	1104	1104	1104	44	44	44	1	1								
ESC_BA4877AA	upec-98	SRR1314597;ILLUMINA;Paired;;SRX560614	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802194	SRS624909	27/8/15	26/10/14	ESC_BA4877AA	Assembled	59.67	411768	5125850	Escherichia coli / Shigella;100.0%	94	3515	2.2	ESC_CA4830AA_AS	12134	12134	12134	12134	12134	55	55	55	44	44	44	1	1								
ESC_BA4884AA	upec-94	SRR1314593;ILLUMINA;Paired;;SRX560610	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802190	SRS624906	27/8/15	26/10/14	ESC_BA4884AA	Assembled	53.66	100952	4967238	Escherichia coli / Shigella;99.46%	178	7822	2.2	ESC_CA3085AA_AS	12125	12125	12125	12125	12125	8435	8435	6624	44	44	44	1	1								
ESC_BA4916AA	upec-8	SRR1314577;ILLUMINA;Paired;;SRX560594	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802174	SRS624890	27/8/15	26/10/14	ESC_BA4916AA	Assembled	69.35	171592	4976243	Escherichia coli / Shigella;100.0%	107	3395	2.2	ESC_BA3227AA_AS	12098	12098	12098	12098	12098	3702	55	55	44	44	44	1	1								
ESC_BA4926AA	upec-75	SRR1314572;ILLUMINA;Paired;;SRX560589	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802169	SRS624885	27/8/15	26/10/14	ESC_BA4926AA	Assembled	121.72	229460	5116201	Escherichia coli / Shigella;96.55%	85	1998	2.2	ESC_BA1000AA_AS	12089	12089	12089	12089	12089	12089	55	55	44	44	44	1	1								
ESC_BA4930AA	upec-73	SRR1314570;ILLUMINA;Paired;;SRX560587	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802167	SRS624883	27/8/15	26/10/14	ESC_BA4930AA	Assembled	68.38	181186	5064459	Escherichia coli / Shigella;100.0%	102	2865	2.2	ESC_BA8190AA_AS	12084	12084	12084	12084	12084	9592	55	55	44	44	44	1	1								
ESC_BA4933AA	upec-72	SRR1314569;ILLUMINA;Paired;;SRX560586	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802166	SRS624882	27/8/15	26/10/14	ESC_BA4933AA	Assembled	44.52	88825	5065356	Escherichia coli / Shigella;91.95%	178	8298	2.2	ESC_CA0637AA_AS	12081	12081	12081	12081	12081	55	55	55	44	44	44	1	1								
ESC_BA4981AA	upec-51	SRR1314546;ILLUMINA;Paired;;SRX560563	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802143	SRS624859	27/8/15	26/10/14	ESC_BA4981AA	Assembled	90.09	185937	5060984	Escherichia coli / Shigella;95.05%	98	1587	2.2	ESC_BA3061AA_AS	12042	12042	12042	12042	12042	4921	55	55	44	44	44	1	1								
ESC_BA5095AA	upec-255	SRR1314484;ILLUMINA;Paired;;SRX560501	Human	2012	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2012	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802081	SRS624797	27/8/15	26/10/14	ESC_BA5095AA	Assembled	60.45	175923	5131443	Escherichia coli / Shigella;99.08%	109	2797	2.2	ESC_BA2574AA_AS	11949	11949	11949	11949	11949	3702	55	55	44	44	44	1	1								
ESC_BA5102AA	upec-249	SRR1314477;ILLUMINA;Paired;;SRX560494	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802074	SRS624790	27/8/15	26/10/14	ESC_BA5102AA	Assembled	138.44	203908	5102711	Escherichia coli / Shigella;100.0%	135	2157	2.2	ESC_BA6731AA_AS	11948	11948	11816	11816	11816	6748	6748	6624	44	44	44	1	1								
ESC_BA5111AA	upec-240	SRR1314468;ILLUMINA;Paired;;SRX560485	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo Sapiens	2011	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802065	SRS624781	27/8/15	26/10/14	ESC_BA5111AA	Assembled	797.03	171578	5201717	Escherichia coli / Shigella;99.17%	118	1382	2.2	ESC_CA6171AA_AS	11944	11944	11944	11944	11944	1107	1107	44	44	44	44	1	1								
ESC_BA5146AA	upec-209	SRR1314433;ILLUMINA;Paired;;SRX560450	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802030	SRS624746	27/8/15	26/10/14	ESC_BA5146AA	Assembled	24.72	154216	5311951	Escherichia coli / Shigella;100.0%	127	8819	2.2	ESC_CA6770AA_AS	11922	11922	11922	11922	11922	11922	11922	1104	44	44	44	1	1								
ESC_BA5160AA	upec-197	SRR1314419;ILLUMINA;Paired;;SRX560436	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802016	SRS624732	27/8/15	26/10/14	ESC_BA5160AA	Assembled	236.16	286193	5025537	Escherichia coli / Shigella;98.62%	78	1418	2.2	ESC_BA3967AA_AS	11911	11911	11911	11911	11911	3702	55	55	44	44	44	1	1								
ESC_BA5173AA	upec-185	SRR1314406;ILLUMINA;Paired;;SRX560423	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02802003	SRS624719	27/8/15	26/10/14	ESC_BA5173AA	Assembled	74.01	225250	5027246	Escherichia coli / Shigella;95.75%	153	3540	2.2	ESC_CA5916AA_AS	11905	11905	11905	11905	11905	6748	6748	6624	44	44	44	1	1								
ESC_BA5191AA	upec-169	SRR1314388;ILLUMINA;Paired;;SRX560405	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02801985	SRS624701	27/8/15	26/10/14	ESC_BA5191AA	Assembled	123.2	203502	5132446	Escherichia coli / Shigella;100.0%	117	1750	2.2	ESC_BA5541AA_AS	11891	11891	11891	11891	11891	11891	1107	44	44	44	44	1	1								
ESC_BA5204AA	upec-157	SRR1314375;ILLUMINA;Paired;;SRX560392	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02801972	SRS624688	27/8/15	26/10/14	ESC_BA5204AA	Assembled	58.22	261134	5191170	Escherichia coli / Shigella;100.0%	171	5088	2.2	ESC_CA2713AA_AS	11885	11885	11885	11885	11885	9592	55	55	44	44	44	1	1								
ESC_BA5218AA	upec-144	SRR1314361;ILLUMINA;Paired;;SRX560378	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02801958	SRS624674	27/8/15	26/10/14	ESC_BA5218AA	Assembled	137.56	194201	5110115	Escherichia coli / Shigella;100.0%	135	1578	2.2	ESC_BA4389AA_AS	11871	11871	11871	11871	11871	8435	8435	6624	44	44	44	1	1								
ESC_BA5227AA	upec-136	SRR1314352;ILLUMINA;Paired;;SRX560369	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02801949	SRS624665	27/8/15	26/10/14	ESC_BA5227AA	Assembled	44.87	348608	5256780	Escherichia coli / Shigella;100.0%	118	4680	2.2	ESC_AA9421AA_AS	11862	11862	11862	11862	11862	11862	1104	1104	44	44	44	1	1								
ESC_BA5244AA	upec-124	SRR1314339;ILLUMINA;Paired;;SRX560356	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02801936	SRS624653	27/8/15	26/10/14	ESC_BA5244AA	Assembled	30.89	182283	4959656	Escherichia coli / Shigella;100.0%	79	6662	2.2	ESC_BA1242AA_AS	11848	11848	11848	11848	11848	55	55	55	44	44	44	1	1								
ESC_BA5251AA	upec-120	SRR1314335;ILLUMINA;Paired;;SRX560352	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02801932	SRS624648	27/8/15	26/10/14	ESC_BA5251AA	Assembled	37.29	186535	5295487	Escherichia coli / Shigella;97.56%	178	7855	2.2	ESC_BA2267AA_AS	11845	11845	11845	11845	11845	1107	1107	44	44	44	44	1	1								
ESC_BA5284AA	upec-106	SRR1314319;ILLUMINA;Paired;;SRX560336	Human	2011	UPEC	Human	Human	patient with urinary tract infection; Homo sapiens	2011	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	UNIVERSITY OF WASHINGTON	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA248737	SRP042632	NA	SAMN02801916	SRS624632	27/8/15	26/10/14	ESC_BA5284AA	Assembled	68.16	246237	5127194	Escherichia coli / Shigella;96.75%	148	2782	2.2	ESC_BA1451AA_AS	11816	11816	11816	11816	11816	6748	6748	6624	44	44	44	1	1								
