name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
ESC_BA3967AA_AS	 97.85	91	0	P	1224	      Proteobacteria
ESC_BA3967AA_AS	 97.85	91	1	C	1236	        Gammaproteobacteria
ESC_BA3967AA_AS	 96.77	90	1	O	91347	          Enterobacterales
ESC_BA3967AA_AS	 95.70	89	10	F	543	            Enterobacteriaceae
ESC_BA3967AA_AS	 83.87	78	3	G	561	              Escherichia
ESC_BA3967AA_AS	 80.65	75	54	S	562	                Escherichia coli
ESC_BA3967AA_AS	  7.53	7	7	S1	869729	                  Escherichia coli UM146
ESC_BA3967AA_AS	  4.30	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_BA3967AA_AS	  3.23	3	3	S1	199310	                  Escherichia coli CFT073
ESC_BA3967AA_AS	  2.15	2	0	S1	83333	                  Escherichia coli K-12
ESC_BA3967AA_AS	  2.15	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_BA3967AA_AS	  2.15	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_BA3967AA_AS	  2.15	2	0	S1	861906	                  Escherichia coli O44:H18
ESC_BA3967AA_AS	  2.15	2	2	S2	216592	                    Escherichia coli 042
ESC_BA3967AA_AS	  1.08	1	1	S1	930406	                  Escherichia coli O157:H16
ESC_BA3967AA_AS	  1.08	1	1	S1	1322345	                  Escherichia coli ATCC 25922
ESC_BA3967AA_AS	  1.08	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_BA3967AA_AS	  1.08	1	0	G	547	              Enterobacter
ESC_BA3967AA_AS	  1.08	1	0	G1	354276	                Enterobacter cloacae complex
ESC_BA3967AA_AS	  1.08	1	0	S	158836	                  Enterobacter hormaechei
ESC_BA3967AA_AS	  1.08	1	1	S1	301102	                    Enterobacter hormaechei subsp. oharae
ESC_BA4108AA_AS	  2.06	2	2	U	0	unclassified
ESC_BA4108AA_AS	 97.94	95	1	R	1	root
ESC_BA4108AA_AS	 96.91	94	0	R1	131567	  cellular organisms
ESC_BA4108AA_AS	 96.91	94	1	D	2	    Bacteria
ESC_BA4108AA_AS	 95.88	93	0	P	1224	      Proteobacteria
ESC_BA4108AA_AS	 95.88	93	0	C	1236	        Gammaproteobacteria
ESC_BA4108AA_AS	 95.88	93	5	O	91347	          Enterobacterales
ESC_BA4108AA_AS	 90.72	88	10	F	543	            Enterobacteriaceae
ESC_BA4108AA_AS	 80.41	78	4	G	561	              Escherichia
ESC_BA4108AA_AS	 76.29	74	57	S	562	                Escherichia coli
ESC_BA4108AA_AS	  5.15	5	5	S1	869729	                  Escherichia coli UM146
ESC_BA4108AA_AS	  3.09	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_BA4108AA_AS	  2.06	2	0	S1	83333	                  Escherichia coli K-12
ESC_BA4108AA_AS	  2.06	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_BA4108AA_AS	  2.06	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_BA4108AA_AS	  2.06	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_BA4108AA_AS	  1.03	1	1	S1	199310	                  Escherichia coli CFT073
ESC_BA4108AA_AS	  1.03	1	1	S1	168807	                  Escherichia coli O127:H6
ESC_BA4108AA_AS	  1.03	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_BA4108AA_AS	  1.03	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_BA4108AA_AS	  1.03	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_BA4108AA_AS	  1.03	1	1	S2	216592	                    Escherichia coli 042
ESC_BA4108AA_AS	  1.03	1	0	S1	1072458	                  Escherichia coli O7:K1
ESC_BA4108AA_AS	  1.03	1	1	S2	1072459	                    Escherichia coli O7:K1 str. CE10
ESC_BA4389AA_AS	  0.65	1	1	U	0	unclassified
ESC_BA4389AA_AS	 99.35	153	1	R	1	root
ESC_BA4389AA_AS	 98.70	152	0	R1	131567	  cellular organisms
ESC_BA4389AA_AS	 98.70	152	2	D	2	    Bacteria
ESC_BA4389AA_AS	 96.75	149	0	P	1224	      Proteobacteria
ESC_BA4389AA_AS	 96.75	149	0	C	1236	        Gammaproteobacteria
ESC_BA4389AA_AS	 96.75	149	5	O	91347	          Enterobacterales
ESC_BA4389AA_AS	 93.51	144	18	F	543	            Enterobacteriaceae
ESC_BA4389AA_AS	 81.82	126	6	G	561	              Escherichia
ESC_BA4389AA_AS	 77.92	120	93	S	562	                Escherichia coli
ESC_BA4389AA_AS	  3.90	6	6	S1	869729	                  Escherichia coli UM146
ESC_BA4389AA_AS	  1.95	3	0	S1	83333	                  Escherichia coli K-12
ESC_BA4389AA_AS	  1.95	3	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_BA4389AA_AS	  1.95	3	3	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_BA4389AA_AS	  1.30	2	2	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_BA4389AA_AS	  1.30	2	1	S1	168807	                  Escherichia coli O127:H6
ESC_BA4389AA_AS	  0.65	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
ESC_BA4389AA_AS	  1.30	2	2	S1	199310	                  Escherichia coli CFT073
ESC_BA4389AA_AS	  1.30	2	2	S1	1412834	                  Escherichia coli FAP1
ESC_BA4389AA_AS	  1.30	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_BA4389AA_AS	  0.65	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_BA4389AA_AS	  0.65	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_BA4389AA_AS	  0.65	1	0	S1	1072458	                  Escherichia coli O7:K1
ESC_BA4389AA_AS	  0.65	1	1	S2	1072459	                    Escherichia coli O7:K1 str. CE10
ESC_BA4389AA_AS	  0.65	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_BA4389AA_AS	  0.65	1	1	S2	216592	                    Escherichia coli 042
ESC_BA4389AA_AS	  0.65	1	1	S1	439855	                  Escherichia coli SMS-3-5
ESC_BA4389AA_AS	  0.65	1	0	S1	83334	                  Escherichia coli O157:H7
ESC_BA4389AA_AS	  0.65	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
ESC_BA4389AA_AS	  0.65	1	1	S1	941323	                  Escherichia coli VR50
ESC_BA4389AA_AS	  0.65	1	0	S1	244319	                  Escherichia coli O26:H11
ESC_BA4389AA_AS	  0.65	1	1	S2	573235	                    Escherichia coli O26:H11 str. 11368
ESC_BA4389AA_AS	  0.65	1	0	D1	1783270	      FCB group
ESC_BA4389AA_AS	  0.65	1	0	D2	68336	        Bacteroidetes/Chlorobi group
ESC_BA4389AA_AS	  0.65	1	0	P	976	          Bacteroidetes
ESC_BA4389AA_AS	  0.65	1	0	C	768503	            Cytophagia
ESC_BA4389AA_AS	  0.65	1	0	O	768507	              Cytophagales
ESC_BA4389AA_AS	  0.65	1	0	O1	1124781	                unclassified Cytophagales
ESC_BA4389AA_AS	  0.65	1	0	O2	1751870	                  unclassified Cytophagales (miscellaneous)
ESC_BA4389AA_AS	  0.65	1	1	S	1945892	                    Cytophagales bacterium TFI 002
ESC_BA5185AA_AS	  0.88	1	1	U	0	unclassified
ESC_BA5185AA_AS	 99.12	112	1	R	1	root
ESC_BA5185AA_AS	 98.23	111	0	R1	131567	  cellular organisms
ESC_BA5185AA_AS	 84.96	96	0	D	2	    Bacteria
ESC_BA5185AA_AS	 84.96	96	0	P	1224	      Proteobacteria
ESC_BA5185AA_AS	 84.96	96	0	C	1236	        Gammaproteobacteria
ESC_BA5185AA_AS	 84.96	96	5	O	91347	          Enterobacterales
ESC_BA5185AA_AS	 80.53	91	5	F	543	            Enterobacteriaceae
ESC_BA5185AA_AS	 76.11	86	3	G	561	              Escherichia
ESC_BA5185AA_AS	 73.45	83	56	S	562	                Escherichia coli
ESC_BA5185AA_AS	  8.85	10	10	S1	869729	                  Escherichia coli UM146
ESC_BA5185AA_AS	  1.77	2	0	S1	83333	                  Escherichia coli K-12
ESC_BA5185AA_AS	  1.77	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_BA5185AA_AS	  1.77	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_BA5185AA_AS	  1.77	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_BA5185AA_AS	  1.77	2	1	S1	168807	                  Escherichia coli O127:H6
ESC_BA5185AA_AS	  0.88	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
ESC_BA5185AA_AS	  1.77	2	2	S1	405955	                  Escherichia coli APEC O1
ESC_BA5185AA_AS	  0.88	1	1	S1	941323	                  Escherichia coli VR50
ESC_BA5185AA_AS	  0.88	1	1	S1	1200752	                  Escherichia coli NCCP15648
ESC_BA5185AA_AS	  0.88	1	1	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_BA5185AA_AS	  0.88	1	1	S1	585057	                  Escherichia coli IAI39
ESC_BA5185AA_AS	  0.88	1	1	S1	1392858	                  Escherichia coli M12
ESC_BA5185AA_AS	  0.88	1	1	S1	1412834	                  Escherichia coli FAP1
ESC_BA5185AA_AS	  0.88	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_BA5185AA_AS	  0.88	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_BA5185AA_AS	  0.88	1	1	S1	2048780	                  Escherichia coli O25:H16
ESC_BA5185AA_AS	  0.88	1	1	S1	199310	                  Escherichia coli CFT073
ESC_BA5185AA_AS	 13.27	15	0	D	2759	    Eukaryota
ESC_BA5185AA_AS	 13.27	15	0	D1	33154	      Opisthokonta
ESC_BA5185AA_AS	 13.27	15	0	K	33208	        Metazoa
ESC_BA5185AA_AS	 13.27	15	0	K1	6072	          Eumetazoa
ESC_BA5185AA_AS	 13.27	15	0	K2	33213	            Bilateria
ESC_BA5185AA_AS	 13.27	15	0	K3	33511	              Deuterostomia
ESC_BA5185AA_AS	 13.27	15	0	P	7711	                Chordata
ESC_BA5185AA_AS	 13.27	15	0	P1	89593	                  Craniata
ESC_BA5185AA_AS	 13.27	15	0	P2	7742	                    Vertebrata
ESC_BA5185AA_AS	 13.27	15	0	P3	7776	                      Gnathostomata
ESC_BA5185AA_AS	 13.27	15	0	P4	117570	                        Teleostomi
ESC_BA5185AA_AS	 13.27	15	0	P5	117571	                          Euteleostomi
ESC_BA5185AA_AS	 13.27	15	0	P6	8287	                            Sarcopterygii
ESC_BA5185AA_AS	 13.27	15	0	P7	1338369	                              Dipnotetrapodomorpha
ESC_BA5185AA_AS	 13.27	15	0	P8	32523	                                Tetrapoda
ESC_BA5185AA_AS	 13.27	15	0	P9	32524	                                  Amniota
ESC_BA5185AA_AS	 13.27	15	0	C	40674	                                    Mammalia
ESC_BA5185AA_AS	 13.27	15	0	C1	32525	                                      Theria
ESC_BA5185AA_AS	 13.27	15	0	C2	9347	                                        Eutheria
ESC_BA5185AA_AS	 13.27	15	0	C3	1437010	                                          Boreoeutheria
ESC_BA5185AA_AS	 13.27	15	0	C4	314146	                                            Euarchontoglires
ESC_BA5185AA_AS	 13.27	15	0	O	9443	                                              Primates
ESC_BA5185AA_AS	 13.27	15	0	O1	376913	                                                Haplorrhini
ESC_BA5185AA_AS	 13.27	15	0	O2	314293	                                                  Simiiformes
ESC_BA5185AA_AS	 13.27	15	0	O3	9526	                                                    Catarrhini
ESC_BA5185AA_AS	 13.27	15	0	O4	314295	                                                      Hominoidea
ESC_BA5185AA_AS	 13.27	15	0	F	9604	                                                        Hominidae
ESC_BA5185AA_AS	 13.27	15	0	F1	207598	                                                          Homininae
ESC_BA5185AA_AS	 13.27	15	0	G	9605	                                                            Homo
ESC_BA5185AA_AS	 13.27	15	15	S	9606	                                                              Homo sapiens
ESC_BA5541AA_AS	  2.94	4	4	U	0	unclassified
ESC_BA5541AA_AS	 97.06	132	2	R	1	root
ESC_BA5541AA_AS	 95.59	130	0	R1	131567	  cellular organisms
ESC_BA5541AA_AS	 95.59	130	0	D	2	    Bacteria
ESC_BA5541AA_AS	 95.59	130	0	P	1224	      Proteobacteria
ESC_BA5541AA_AS	 95.59	130	1	C	1236	        Gammaproteobacteria
ESC_BA5541AA_AS	 94.85	129	1	O	91347	          Enterobacterales
ESC_BA5541AA_AS	 94.12	128	11	F	543	            Enterobacteriaceae
ESC_BA5541AA_AS	 85.29	116	5	G	561	              Escherichia
ESC_BA5541AA_AS	 81.62	111	82	S	562	                Escherichia coli
ESC_BA5541AA_AS	  6.62	9	9	S1	869729	                  Escherichia coli UM146
ESC_BA5541AA_AS	  2.94	4	4	S1	941323	                  Escherichia coli VR50
ESC_BA5541AA_AS	  2.21	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_BA5541AA_AS	  1.47	2	0	S1	83333	                  Escherichia coli K-12
ESC_BA5541AA_AS	  1.47	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_BA5541AA_AS	  1.47	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_BA5541AA_AS	  1.47	2	2	S1	405955	                  Escherichia coli APEC O1
ESC_BA5541AA_AS	  1.47	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_BA5541AA_AS	  1.47	2	2	S1	168807	                  Escherichia coli O127:H6
ESC_BA5541AA_AS	  0.74	1	1	S1	199310	                  Escherichia coli CFT073
ESC_BA5541AA_AS	  0.74	1	1	S1	362663	                  Escherichia coli 536
ESC_BA5541AA_AS	  0.74	1	1	S1	364106	                  Escherichia coli UTI89
ESC_BA5541AA_AS	  0.74	1	1	S1	1200752	                  Escherichia coli NCCP15648
ESC_BA5541AA_AS	  0.74	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_BA5541AA_AS	  0.74	1	1	S2	216592	                    Escherichia coli 042
ESC_BA5541AA_AS	  0.74	1	0	G	570	              Klebsiella
ESC_BA5541AA_AS	  0.74	1	1	S	573	                Klebsiella pneumoniae
ESC_BA6731AA_AS	  1.76	3	3	U	0	unclassified
ESC_BA6731AA_AS	 98.24	167	4	R	1	root
ESC_BA6731AA_AS	 95.88	163	0	R1	131567	  cellular organisms
ESC_BA6731AA_AS	 95.88	163	0	D	2	    Bacteria
ESC_BA6731AA_AS	 95.29	162	0	P	1224	      Proteobacteria
ESC_BA6731AA_AS	 94.71	161	1	C	1236	        Gammaproteobacteria
ESC_BA6731AA_AS	 94.12	160	7	O	91347	          Enterobacterales
ESC_BA6731AA_AS	 90.00	153	18	F	543	            Enterobacteriaceae
ESC_BA6731AA_AS	 78.24	133	8	G	561	              Escherichia
ESC_BA6731AA_AS	 73.53	125	99	S	562	                Escherichia coli
ESC_BA6731AA_AS	  4.12	7	7	S1	869729	                  Escherichia coli UM146
ESC_BA6731AA_AS	  2.94	5	5	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_BA6731AA_AS	  1.76	3	0	S1	83333	                  Escherichia coli K-12
ESC_BA6731AA_AS	  1.76	3	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_BA6731AA_AS	  1.76	3	3	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_BA6731AA_AS	  1.18	2	2	S1	913091	                  Escherichia coli TW10598
ESC_BA6731AA_AS	  1.18	2	2	S1	941323	                  Escherichia coli VR50
ESC_BA6731AA_AS	  1.18	2	2	S1	199310	                  Escherichia coli CFT073
ESC_BA6731AA_AS	  0.59	1	1	S1	585397	                  Escherichia coli ED1a
ESC_BA6731AA_AS	  0.59	1	1	S1	168807	                  Escherichia coli O127:H6
ESC_BA6731AA_AS	  0.59	1	1	S1	930406	                  Escherichia coli O157:H16
ESC_BA6731AA_AS	  0.59	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_BA6731AA_AS	  0.59	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_BA6731AA_AS	  0.59	1	1	S2	216592	                    Escherichia coli 042
ESC_BA6731AA_AS	  1.18	2	0	G	570	              Klebsiella
ESC_BA6731AA_AS	  0.59	1	1	S	573	                Klebsiella pneumoniae
ESC_BA6731AA_AS	  0.59	1	0	S	1134687	                Klebsiella michiganensis
ESC_BA6731AA_AS	  0.59	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_BA6731AA_AS	  0.59	1	0	C	28216	        Betaproteobacteria
ESC_BA6731AA_AS	  0.59	1	0	O	80840	          Burkholderiales
ESC_BA6731AA_AS	  0.59	1	0	F	506	            Alcaligenaceae
ESC_BA6731AA_AS	  0.59	1	0	G	29574	              Taylorella
ESC_BA6731AA_AS	  0.59	1	0	S	84590	                Taylorella asinigenitalis
ESC_BA6731AA_AS	  0.59	1	1	S1	1008459	                  Taylorella asinigenitalis MCE3
ESC_BA6731AA_AS	  0.59	1	0	D1	1783270	      FCB group
ESC_BA6731AA_AS	  0.59	1	0	D2	68336	        Bacteroidetes/Chlorobi group
ESC_BA6731AA_AS	  0.59	1	0	P	976	          Bacteroidetes
ESC_BA6731AA_AS	  0.59	1	0	C	768503	            Cytophagia
ESC_BA6731AA_AS	  0.59	1	0	O	768507	              Cytophagales
ESC_BA6731AA_AS	  0.59	1	0	O1	1124781	                unclassified Cytophagales
ESC_BA6731AA_AS	  0.59	1	0	O2	1751870	                  unclassified Cytophagales (miscellaneous)
ESC_BA6731AA_AS	  0.59	1	1	S	1945892	                    Cytophagales bacterium TFI 002
ESC_BA7454AA_AS	  2.25	2	2	U	0	unclassified
ESC_BA7454AA_AS	 97.75	87	0	R	1	root
ESC_BA7454AA_AS	 97.75	87	0	R1	131567	  cellular organisms
ESC_BA7454AA_AS	 97.75	87	0	D	2	    Bacteria
ESC_BA7454AA_AS	 96.63	86	0	P	1224	      Proteobacteria
ESC_BA7454AA_AS	 96.63	86	0	C	1236	        Gammaproteobacteria
ESC_BA7454AA_AS	 96.63	86	0	O	91347	          Enterobacterales
ESC_BA7454AA_AS	 96.63	86	11	F	543	            Enterobacteriaceae
ESC_BA7454AA_AS	 83.15	74	2	G	561	              Escherichia
ESC_BA7454AA_AS	 80.90	72	44	S	562	                Escherichia coli
ESC_BA7454AA_AS	  6.74	6	6	S1	869729	                  Escherichia coli UM146
ESC_BA7454AA_AS	  3.37	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_BA7454AA_AS	  2.25	2	0	S1	83333	                  Escherichia coli K-12
ESC_BA7454AA_AS	  2.25	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_BA7454AA_AS	  2.25	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_BA7454AA_AS	  2.25	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_BA7454AA_AS	  2.25	2	2	S1	913091	                  Escherichia coli TW10598
ESC_BA7454AA_AS	  2.25	2	2	S1	655817	                  Escherichia coli ABU 83972
ESC_BA7454AA_AS	  2.25	2	1	S1	168807	                  Escherichia coli O127:H6
ESC_BA7454AA_AS	  1.12	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
ESC_BA7454AA_AS	  1.12	1	1	S1	1954351	                  Escherichia coli APEC O2-211
ESC_BA7454AA_AS	  1.12	1	1	S1	1412834	                  Escherichia coli FAP1
ESC_BA7454AA_AS	  1.12	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_BA7454AA_AS	  1.12	1	1	S2	216592	                    Escherichia coli 042
ESC_BA7454AA_AS	  1.12	1	1	S1	1441627	                  Escherichia coli str. Sanji
ESC_BA7454AA_AS	  1.12	1	0	S1	1055537	                  Escherichia coli O121
ESC_BA7454AA_AS	  1.12	1	1	S2	1055543	                    Escherichia coli O121 str. RM8352
ESC_BA7454AA_AS	  1.12	1	1	S1	409438	                  Escherichia coli SE11
ESC_BA7454AA_AS	  1.12	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_BA7454AA_AS	  1.12	1	1	S1	941323	                  Escherichia coli VR50
ESC_BA7454AA_AS	  1.12	1	1	S1	199310	                  Escherichia coli CFT073
ESC_BA7454AA_AS	  1.12	1	0	G	570	              Klebsiella
ESC_BA7454AA_AS	  1.12	1	1	S	573	                Klebsiella pneumoniae
ESC_BA7454AA_AS	  1.12	1	0	D1	1783270	      FCB group
ESC_BA7454AA_AS	  1.12	1	0	D2	68336	        Bacteroidetes/Chlorobi group
ESC_BA7454AA_AS	  1.12	1	0	P	976	          Bacteroidetes
ESC_BA7454AA_AS	  1.12	1	0	C	768503	            Cytophagia
ESC_BA7454AA_AS	  1.12	1	0	O	768507	              Cytophagales
ESC_BA7454AA_AS	  1.12	1	0	O1	1124781	                unclassified Cytophagales
ESC_BA7454AA_AS	  1.12	1	0	O2	1751870	                  unclassified Cytophagales (miscellaneous)
ESC_BA7454AA_AS	  1.12	1	1	S	1945892	                    Cytophagales bacterium TFI 002
ESC_BA7761AA_AS	  1.14	1	1	U	0	unclassified
ESC_BA7761AA_AS	 98.86	87	1	R	1	root
ESC_BA7761AA_AS	 97.73	86	0	R1	131567	  cellular organisms
ESC_BA7761AA_AS	 97.73	86	0	D	2	    Bacteria
ESC_BA7761AA_AS	 97.73	86	0	P	1224	      Proteobacteria
ESC_BA7761AA_AS	 97.73	86	0	C	1236	        Gammaproteobacteria
ESC_BA7761AA_AS	 97.73	86	4	O	91347	          Enterobacterales
ESC_BA7761AA_AS	 93.18	82	4	F	543	            Enterobacteriaceae
ESC_BA7761AA_AS	 87.50	77	1	G	561	              Escherichia
ESC_BA7761AA_AS	 86.36	76	50	S	562	                Escherichia coli
ESC_BA7761AA_AS	 11.36	10	10	S1	869729	                  Escherichia coli UM146
ESC_BA7761AA_AS	  4.55	4	4	S1	941323	                  Escherichia coli VR50
ESC_BA7761AA_AS	  3.41	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_BA7761AA_AS	  2.27	2	0	S1	83333	                  Escherichia coli K-12
ESC_BA7761AA_AS	  2.27	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_BA7761AA_AS	  2.27	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_BA7761AA_AS	  2.27	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_BA7761AA_AS	  1.14	1	0	S1	861906	                  Escherichia coli O44:H18
