name	pMLST_scheme	pMLST
ESC_BA2139AA_AS	IncF RST	F57:A-:B23
ESC_BA2140AA_AS	IncF RST	F-:A-:B-
ESC_BA2147AA_AS	IncF RST	F-:A1:B32
ESC_BA2158AA_AS	IncF RST	F-:A-:B-
ESC_BA2161AA_AS	IncF RST	C4:A-:B-
ESC_BA2181AA_AS	IncF RST	F-:A-:B-
ESC_BA2185AA_AS	IncF RST	F-:A-:B-
ESC_BA2186AA_AS	IncF RST	C4:A6:B1
ESC_BA2192AA_AS	IncF RST	F114:A-:B-
ESC_BA2215AA_AS	IncF RST	F-:A1:B32
ESC_BA2222AA_AS	IncF RST	F2:A-:B1
ESC_BA2267AA_AS	IncF RST	F95:A-:B10
ESC_BA2284AA_AS	IncF RST	F-:A-:B-
ESC_BA2288AA_AS	IncF RST	F1:A2:B20
ESC_BA2296AA_AS	IncF RST	F40:A-:B-
ESC_BA2299AA_AS	IncF RST	F10:A-:B10
ESC_BA2300AA_AS	IncF RST	C4:A-:B1
ESC_BA2313AA_AS	IncF RST	F29:A-:B10
ESC_BA2315AA_AS	IncF RST	C4:A-:B1
ESC_BA2316AA_AS	IncF RST	C4:A-:B1
ESC_BA2325AA_AS	IncF RST	F23:A-:B3
ESC_BA2344AA_AS	IncF RST	F2:A-:B-
ESC_BA2345AA_AS	IncF RST	F31:A4:B1
ESC_BA2347AA_AS	IncF RST	F82:A-:B11
ESC_BA2349AA_AS	IncF RST	F31:A4:B1
ESC_BA2369AA_AS	IncF RST	F-:A-:B-
ESC_BA2370AA_AS	IncF RST	F23:A-:B3
ESC_BA2379AA_AS	IncF RST	F-:A-:B-
ESC_BA2400AA_AS	IncF RST	F12:A-:B-
ESC_BA2415AA_AS	IncF RST	F34:A-:B-
ESC_BA2436AA_AS	IncF RST	F48:A-:B25
ESC_BA2444AA_AS	IncF RST	F-:A-:B-
ESC_BA2456AA_AS	IncF RST	F-:A-:B-
ESC_BA2486AA_AS	IncF RST	C4:A-:B1
ESC_BA2489AA_AS	IncF RST	C4:A-:B1
ESC_BA2507AA_AS	IncF RST	F-:A-:B-
ESC_BA2513AA_AS	IncF RST	F4:A4:B1
ESC_BA2528AA_AS	IncF RST	F-:A-:B-
ESC_BA2529AA_AS	IncF RST	F1:A-:B23
ESC_BA2533AA_AS	IncF RST	F1:A-:B42
ESC_BA2553AA_AS	IncF RST	F4:A-:B10
ESC_BA2566AA_AS	IncF RST	F77:A6:B-
ESC_BA2569AA_AS	IncF RST	F1:A2:B20
ESC_BA2574AA_AS	IncF RST	F29:A-:B10
ESC_BA2579AA_AS	IncF RST	F40:A-:B-
ESC_BA2590AA_AS	IncF RST	F24:A-:B1
ESC_BA2598AA_AS	IncF RST	F36:A-:B32
ESC_BA2600AA_AS	IncF RST	F1:A2:B-
ESC_BA2601AA_AS	IncF RST	F-:A-:B-
ESC_BA2641AA_AS	IncF RST	C4:A-:B16
ESC_BA2647AA_AS	IncF RST	F96:A-:B-
ESC_BA2670AA_AS	IncF RST	C4:A-:B1
ESC_BA2671AA_AS	IncF RST	F-:A-:B-
ESC_BA2680AA_AS	IncF RST	F-:A-:B-
ESC_BA2696AA_AS	IncF RST	F-:A-:B-
ESC_BA2703AA_AS	IncF RST	F-:A-:B-
ESC_BA2707AA_AS	IncF RST	F36:A-:B32
ESC_BA2713AA_AS	IncF RST	C4:A-:B1
ESC_BA2726AA_AS	IncF RST	F1:A-:B53
ESC_BA2730AA_AS	IncF RST	F-:A-:B-
ESC_BA2747AA_AS	IncF RST	F-:A-:B-
ESC_BA2748AA_AS	IncF RST	F-:A-:B-
ESC_BA2755AA_AS	IncF RST	F1:A-:B33
ESC_BA2759AA_AS	IncF RST	F104:A-:B-
ESC_BA2763AA_AS	IncF RST	F59:A6:B-
ESC_BA2766AA_AS	IncF RST	F95:A-:B10
ESC_BA2773AA_AS	IncF RST	F40:A-:B11
ESC_BA2774AA_AS	IncF RST	F1:A2:B20
ESC_BA2779AA_AS	IncF RST	F23:A-:B3
ESC_BA2786AA_AS	IncF RST	F29:A-:B10
ESC_BA2795AA_AS	IncF RST	F24:A-:B1
ESC_BA2797AA_AS	IncF RST	F-:A1:B-
ESC_BA2800AA_AS	IncF RST	F2:A-:B1
ESC_BA2812AA_AS	IncF RST	F1:A2:B20
ESC_BA2818AA_AS	IncF RST	F-:A-:B-
ESC_BA2823AA_AS	IncF RST	F-:A-:B-
ESC_BA2826AA_AS	IncF RST	F-:A-:B-
ESC_BA2834AA_AS	IncF RST	F57:A-:B-
ESC_BA2841AA_AS	IncF RST	F2:A1:B-
ESC_BA2853AA_AS	IncF RST	F-:A-:B-
ESC_BA2860AA_AS	IncF RST	F-:A-:B-
ESC_BA2871AA_AS	IncF RST	F1:A1:B1
ESC_BA2885AA_AS	IncF RST	F-:A-:B6
ESC_BA2889AA_AS	IncF RST	F-:A-:B1
ESC_BA2896AA_AS	IncF RST	F77:A6:B-
ESC_BA2901AA_AS	IncF RST	F95:A-:B10
ESC_BA2902AA_AS	IncF RST	F1:A2:B20
ESC_BA2919AA_AS	IncF RST	F-:A-:B-
ESC_BA2923AA_AS	IncF RST	F-:A-:B11
ESC_BA2928AA_AS	IncF RST	F100:A10:B-
ESC_BA2940AA_AS	IncF RST	F4:A19:B-
ESC_BA2958AA_AS	IncF RST	F1:A2:B20
ESC_BA2959AA_AS	IncF RST	F16:A-:B-
ESC_BA2970AA_AS	IncF RST	F-:A-:B-
ESC_BA2996AA_AS	IncF RST	F31:A4:B1
ESC_BA3007AA_AS	IncF RST	F33:A19:B1
ESC_BA3015AA_AS	IncF RST	F40:A-:B-
ESC_BA3037AA_AS	IncF RST	F-:A-:B11
ESC_BA3043AA_AS	IncF RST	C4:A-:B1
ESC_BA3061AA_AS	IncF RST	F4:A-:B10
ESC_BA3073AA_AS	IncF RST	F73:A-:B10
ESC_BA3076AA_AS	IncF RST	F10:A-:B10
ESC_BA3078AA_AS	IncF RST	F-:A-:B-
ESC_BA3093AA_AS	IncF RST	F-:A-:B-
ESC_BA3094AA_AS	IncF RST	F100:A-:B24
ESC_BA3105AA_AS	IncF RST	C4:A-:B-
ESC_BA3111AA_AS	IncF RST	F-:A-:B-
ESC_BA3114AA_AS	IncF RST	F-:A-:B11
ESC_BA3131AA_AS	IncF RST	F-:A-:B-
ESC_BA3132AA_AS	IncF RST	F2:A1:B32
ESC_BA3155AA_AS	IncF RST	F36:A1:B20
ESC_BA3170AA_AS	IncF RST	F36:A6:B1
ESC_BA3173AA_AS	IncF RST	F2:A1:B23
ESC_BA3176AA_AS	IncF RST	F-:A-:B11
ESC_BA3185AA_AS	IncF RST	F11:A-:B-
ESC_BA3187AA_AS	IncF RST	F23:A-:B-
ESC_BA3191AA_AS	IncF RST	F16:A-:B-
ESC_BA3205AA_AS	IncF RST	F23:A-:B3
ESC_BA3207AA_AS	IncF RST	F-:A18:B-
ESC_BA3211AA_AS	IncF RST	F2:A-:B-
ESC_BA3227AA_AS	IncF RST	F-:A-:B-
ESC_BA3228AA_AS	IncF RST	C4:A-:B1
ESC_BA3234AA_AS	IncF RST	F-:A-:B-
ESC_BA3237AA_AS	IncF RST	F-:A6:B-
ESC_BA3270AA_AS	IncF RST	F24:A-:B1
ESC_BA3276AA_AS	IncF RST	F29:A-:B10
ESC_BA3305AA_AS	IncF RST	F2:A-:B1
ESC_BA3309AA_AS	IncF RST	F9:A-:B-
ESC_BA3311AA_AS	IncF RST	F-:A-:B-
ESC_BA3319AA_AS	IncF RST	F-:A-:B-
ESC_BA3334AA_AS	IncF RST	F1:A2:B20
ESC_BA3335AA_AS	IncF RST	F-:A-:B-
ESC_BA3337AA_AS	IncF RST	F99:A2:B16
ESC_BA3338AA_AS	IncF RST	F77:A-:B-
ESC_BA3356AA_AS	IncF RST	F-:A-:B-
ESC_BA3396AA_AS	IncF RST	F-:A-:B6
ESC_BA3402AA_AS	IncF RST	F-:A1:B-
ESC_BA3426AA_AS	IncF RST	F-:A-:B1
ESC_BA3431AA_AS	IncF RST	F23:A-:B3
ESC_BA3453AA_AS	IncF RST	F34:A-:B1
ESC_BA3458AA_AS	IncF RST	F2:A1:B-
ESC_BA3464AA_AS	IncF RST	F52:A-:B52
ESC_BA3487AA_AS	IncF RST	F1:A2:B20
ESC_BA3523AA_AS	IncF RST	F-:A-:B-
ESC_BA3534AA_AS	IncF RST	F40:A-:B11
ESC_BA3538AA_AS	IncF RST	F-:A-:B54
ESC_BA3539AA_AS	IncF RST	F104:A-:B-
ESC_BA3542AA_AS	IncF RST	F1:A2:B20
ESC_BA3552AA_AS	IncF RST	F35:A-:B-
ESC_BA3562AA_AS	IncF RST	F24:A-:B-
ESC_BA3614AA_AS	IncF RST	F98:A-:B-
ESC_BA3618AA_AS	IncF RST	F-:A2:B20
ESC_BA3642AA_AS	IncF RST	F40:A-:B-
ESC_BA3655AA_AS	IncF RST	F29:A-:B10
ESC_BA3662AA_AS	IncF RST	F2:A-:B-
ESC_BA3668AA_AS	IncF RST	F-:A-:B-
ESC_BA3688AA_AS	IncF RST	F23:A-:B3
ESC_BA3699AA_AS	IncF RST	F-:A-:B-
ESC_BA3707AA_AS	IncF RST	F-:A-:B-
ESC_BA3732AA_AS	IncF RST	F-:A5:B1
ESC_BA3766AA_AS	IncF RST	F2:A-:B1
ESC_BA3807AA_AS	IncF RST	F2:A-:B-
ESC_BA3809AA_AS	IncF RST	C4:A-:B8
ESC_BA3819AA_AS	IncF RST	F1:A1:B1
ESC_BA3837AA_AS	IncF RST	F-:A-:B11
ESC_BA3840AA_AS	IncF RST	F34:A-:B1
ESC_BA3843AA_AS	IncF RST	F13:A-:B40
ESC_BA3849AA_AS	IncF RST	F29:A-:B1
ESC_BA3856AA_AS	IncF RST	C4:A-:B1
ESC_BA3921AA_AS	IncF RST	F-:A-:B-
ESC_BA3924AA_AS	IncF RST	F-:A-:B-
ESC_BA3937AA_AS	IncF RST	F35:A-:B-
ESC_BA3958AA_AS	IncF RST	F30:A-:B1
ESC_BA3967AA_AS	IncF RST	F-:A-:B-
ESC_BA3990AA_AS	IncF RST	F29:A-:B10
ESC_BA4007AA_AS	IncF RST	F1:A2:B20
ESC_BA4016AA_AS	IncF RST	F2:A-:B1
ESC_BA4034AA_AS	IncF RST	F48:A-:B25
ESC_BA4036AA_AS	IncF RST	F-:A-:B-
ESC_BA4043AA_AS	IncF RST	C4:A-:B16
ESC_BA4045AA_AS	IncF RST	F2:A1:B-
ESC_BA4049AA_AS	IncF RST	F-:A-:B-
ESC_BA4058AA_AS	IncF RST	F24:A-:B6
ESC_BA4062AA_AS	IncF RST	F43:A-:B1
ESC_BA4064AA_AS	IncF RST	F16:A-:B1
ESC_BA4065AA_AS	IncF RST	F1:A2:B20
ESC_BA4073AA_AS	IncF RST	F18:A-:B-
ESC_BA4086AA_AS	IncF RST	F64:A-:B62
ESC_BA4097AA_AS	IncF RST	F2:A-:B-
ESC_BA4106AA_AS	IncF RST	F2:A1:B16
ESC_BA4108AA_AS	IncF RST	C4:A5:B1
ESC_BA4120AA_AS	IncF RST	F1:A2:B20
ESC_BA4122AA_AS	IncF RST	F56:A6:B-
ESC_BA4188AA_AS	IncF RST	F-:A-:B-
ESC_BA4192AA_AS	IncF RST	C4:A-:B1
ESC_BA4207AA_AS	IncF RST	F-:A-:B-
ESC_BA4215AA_AS	IncF RST	F98:A-:B-
ESC_BA4216AA_AS	IncF RST	F29:A2:B20
ESC_BA4223AA_AS	IncF RST	F40:A-:B-
ESC_BA4238AA_AS	IncF RST	F64:A-:B24
ESC_BA4244AA_AS	IncF RST	F22:A1:B20
ESC_BA4263AA_AS	IncF RST	F-:A-:B-
ESC_BA4271AA_AS	IncF RST	F-:A-:B-
ESC_BA4275AA_AS	IncF RST	F2:A1:B-
ESC_BA4278AA_AS	IncF RST	F-:A-:B1
ESC_BA4280AA_AS	IncF RST	F2:A-:B12
ESC_BA4306AA_AS	IncF RST	F52:A-:B52
ESC_BA4312AA_AS	IncF RST	F104:A-:B-
ESC_BA4326AA_AS	IncF RST	F12:A-:B-
ESC_BA4329AA_AS	IncF RST	F-:A-:B-
ESC_BA4335AA_AS	IncF RST	F1:A2:B20
ESC_BA4354AA_AS	IncF RST	F-:A-:B-
ESC_BA4363AA_AS	IncF RST	C4:A-:B6
ESC_BA4364AA_AS	IncF RST	F-:A-:B-
ESC_BA4367AA_AS	IncF RST	C4:A-:B1
ESC_BA4381AA_AS	IncF RST	F-:A-:B11
ESC_BA4389AA_AS	IncF RST	F2:A-:B1
ESC_BA4400AA_AS	IncF RST	F-:A-:B11
ESC_BA4427AA_AS	IncF RST	F2:A1:B-
ESC_BA4440AA_AS	IncF RST	F-:A18:B-
ESC_BA4448AA_AS	IncF RST	F40:A-:B-
ESC_BA4450AA_AS	IncF RST	F23:A-:B3
ESC_BA4463AA_AS	IncF RST	C4:A6:B1
ESC_BA4490AA_AS	IncF RST	F-:A-:B-
ESC_BA4491AA_AS	IncF RST	F23:A-:B3
ESC_BA4494AA_AS	IncF RST	F1:A-:B33
ESC_BA4499AA_AS	IncF RST	F-:A-:B-
ESC_BA4501AA_AS	IncF RST	F-:A-:B-
ESC_BA4535AA_AS	IncF RST	F-:A-:B-
ESC_BA4548AA_AS	IncF RST	F-:A-:B-
ESC_BA4552AA_AS	IncF RST	F-:A-:B54
ESC_BA4565AA_AS	IncF RST	F-:A-:B11
ESC_BA4567AA_AS	IncF RST	F24:A-:B1
ESC_BA4576AA_AS	IncF RST	F23:A-:B3
ESC_BA4608AA_AS	IncF RST	F29:A-:B10
ESC_BA4626AA_AS	IncF RST	F24:A-:B1
ESC_BA4639AA_AS	IncF RST	F1:A2:B-
ESC_BA4652AA_AS	IncF RST	F-:A-:B-
ESC_BA4655AA_AS	IncF RST	F-:A-:B11
ESC_BA4700AA_AS	IncF RST	F31:A4:B1
ESC_BA4713AA_AS	IncF RST	F4:A-:B1
ESC_BA4728AA_AS	IncF RST	F43:A-:B-
ESC_BA4731AA_AS	IncF RST	F19:A-:B20
ESC_BA4737AA_AS	IncF RST	F36:A4:B1
ESC_BA4738AA_AS	IncF RST	F-:A-:B-
ESC_BA4742AA_AS	IncF RST	F-:A-:B-
ESC_BA4744AA_AS	IncF RST	C4:A6:B1
ESC_BA4781AA_AS	IncF RST	F24:A-:B1
ESC_BA4833AA_AS	IncF RST	F2:A5:B1
ESC_BA4841AA_AS	IncF RST	F1:A2:B20
ESC_BA4849AA_AS	IncF RST	F16:A-:B1
ESC_BA4857AA_AS	IncF RST	F-:A-:B11
ESC_BA4868AA_AS	IncF RST	F-:A-:B-
ESC_BA4869AA_AS	IncF RST	F36:A1:B16
ESC_BA4877AA_AS	IncF RST	F96:A-:B-
ESC_BA4879AA_AS	IncF RST	F-:A-:B-
ESC_BA4887AA_AS	IncF RST	F22:A1:B20
ESC_BA4889AA_AS	IncF RST	F-:A-:B-
ESC_BA4919AA_AS	IncF RST	F24:A-:B6
ESC_BA4922AA_AS	IncF RST	F-:A-:B-
ESC_BA4929AA_AS	IncF RST	F-:A1:B-
ESC_BA4972AA_AS	IncF RST	F2:A1:B1
ESC_BA4980AA_AS	IncF RST	C4:A5:B1
ESC_BA4987AA_AS	IncF RST	F-:A-:B-
ESC_BA4992AA_AS	IncF RST	F-:A-:B-
ESC_BA5015AA_AS	IncF RST	F1:A2:B20
ESC_BA5098AA_AS	IncF RST	F36:A5:B1
ESC_BA5104AA_AS	IncF RST	C4:A-:B1
ESC_BA5108AA_AS	IncF RST	F17:A-:B-
ESC_BA5121AA_AS	IncF RST	F1:A-:B33
ESC_BA5163AA_AS	IncF RST	F23:A-:B3
ESC_BA5169AA_AS	IncF RST	F-:A-:B-
ESC_BA5182AA_AS	IncF RST	F-:A-:B-
ESC_BA5185AA_AS	IncF RST	F-:A-:B10
ESC_BA5189AA_AS	IncF RST	F-:A2:B-
ESC_BA5199AA_AS	IncF RST	F77:A-:B-
ESC_BA5200AA_AS	IncF RST	F-:A1:B10
ESC_BA5204AA_AS	IncF RST	C4:A-:B1
ESC_BA5212AA_AS	IncF RST	F64:A-:B54
ESC_BA5217AA_AS	IncF RST	F36:A1:B23
ESC_BA5230AA_AS	IncF RST	F1:A2:B20
ESC_BA5243AA_AS	IncF RST	F-:A-:B-
ESC_BA5252AA_AS	IncF RST	C4:A-:B27
ESC_BA5272AA_AS	IncF RST	F1:A-:B33
ESC_BA5307AA_AS	IncF RST	F1:A6:B20
ESC_BA5308AA_AS	IncF RST	C4:A6:B1
ESC_BA5322AA_AS	IncF RST	F-:A-:B-
ESC_BA5327AA_AS	IncF RST	C4:A5:B1
ESC_BA5328AA_AS	IncF RST	F-:A-:B-
ESC_BA5357AA_AS	IncF RST	F1:A2:B20
ESC_BA5362AA_AS	IncF RST	F56:A6:B10
ESC_BA5364AA_AS	IncF RST	F-:A-:B-
ESC_BA5376AA_AS	IncF RST	F-:A-:B11
ESC_BA5377AA_AS	IncF RST	F33:A19:B1
ESC_BA5378AA_AS	IncF RST	F30:A-:B-
ESC_BA5394AA_AS	IncF RST	F-:A5:B1
ESC_BA5406AA_AS	IncF RST	C4:A-:B27
ESC_BA5409AA_AS	IncF RST	F2:A-:B1
ESC_BA5420AA_AS	IncF RST	F2:A1:B-
ESC_BA5429AA_AS	IncF RST	F-:A-:B-
ESC_BA5444AA_AS	IncF RST	F29:A-:B10
ESC_BA5478AA_AS	IncF RST	F23:A-:B3
ESC_BA5481AA_AS	IncF RST	F51:A-:B10
ESC_BA5488AA_AS	IncF RST	F-:A-:B11
ESC_BA5492AA_AS	IncF RST	F2:A1:B-
ESC_BA5514AA_AS	IncF RST	F1:A2:B20
ESC_BA5541AA_AS	IncF RST	F29:A-:B10
ESC_BA5573AA_AS	IncF RST	F-:A-:B11
ESC_BA5592AA_AS	IncF RST	F23:A-:B3
ESC_BA5621AA_AS	IncF RST	F-:A-:B-
ESC_BA5629AA_AS	IncF RST	F-:A-:B-
ESC_BA5630AA_AS	IncF RST	F4:A-:B1
ESC_BA5633AA_AS	IncF RST	F-:A-:B-
ESC_BA5643AA_AS	IncF RST	F-:A-:B-
ESC_BA5655AA_AS	IncF RST	F-:A-:B11
ESC_BA5663AA_AS	IncF RST	C4:A-:B1
ESC_BA5673AA_AS	IncF RST	F36:A-:B32
ESC_BA5695AA_AS	IncF RST	F29:A-:B10
ESC_BA5702AA_AS	IncF RST	F4:A-:B1
ESC_BA5712AA_AS	IncF RST	F-:A-:B-
ESC_BA5738AA_AS	IncF RST	F2:A-:B-
ESC_BA5752AA_AS	IncF RST	F36:A1:B20
ESC_BA5806AA_AS	IncF RST	C4:A-:B1
ESC_BA5811AA_AS	IncF RST	F29:A-:B10
ESC_BA5854AA_AS	IncF RST	F-:A-:B-
ESC_BA5874AA_AS	IncF RST	F24:A-:B1
ESC_BA5889AA_AS	IncF RST	F29:A-:B10
ESC_BA5891AA_AS	IncF RST	F1:A1:B1
ESC_BA5903AA_AS	IncF RST	F1:A2:B20
ESC_BA5914AA_AS	IncF RST	F96:A-:B-
ESC_BA5929AA_AS	IncF RST	F-:A-:B-
ESC_BA5950AA_AS	IncF RST	F84:A-:B-
ESC_BA5951AA_AS	IncF RST	F1:A-:B23
ESC_BA5958AA_AS	IncF RST	F-:A-:B-
ESC_BA5989AA_AS	IncF RST	F-:A-:B11
ESC_BA6003AA_AS	IncF RST	F45:A1:B-
ESC_BA6005AA_AS	IncF RST	F-:A-:B-
ESC_BA6046AA_AS	IncF RST	C4:A-:B54
ESC_BA6050AA_AS	IncF RST	F1:A1:B1
ESC_BA6063AA_AS	IncF RST	F-:A-:B-
ESC_BA6081AA_AS	IncF RST	F24:A-:B1
ESC_BA6108AA_AS	IncF RST	F57:A-:B-
ESC_BA6124AA_AS	IncF RST	F40:A-:B20
ESC_BA6126AA_AS	IncF RST	F-:A-:B-
ESC_BA6131AA_AS	IncF RST	F-:A-:B-
ESC_BA6163AA_AS	IncF RST	C4:A-:B16
ESC_BA6165AA_AS	IncF RST	F1:A2:B20
ESC_BA6189AA_AS	IncF RST	F-:A-:B-
ESC_BA6197AA_AS	IncF RST	F10:A-:B10
ESC_BA6200AA_AS	IncF RST	F-:A-:B-
ESC_BA6230AA_AS	IncF RST	C4:A6:B1
ESC_BA6236AA_AS	IncF RST	C4:A6:B1
ESC_BA6276AA_AS	IncF RST	F1:A1:B1
ESC_BA6287AA_AS	IncF RST	F23:A-:B-
ESC_BA6292AA_AS	IncF RST	F-:A-:B-
ESC_BA6296AA_AS	IncF RST	F18:A-:B52
ESC_BA6358AA_AS	IncF RST	F29:A-:B10
ESC_BA6359AA_AS	IncF RST	F36:A1:B20
ESC_BA6386AA_AS	IncF RST	F-:A-:B11
ESC_BA6391AA_AS	IncF RST	F-:A-:B-
ESC_BA6416AA_AS	IncF RST	C4:A-:B1
ESC_BA6425AA_AS	IncF RST	F2:A1:B-
ESC_BA6480AA_AS	IncF RST	F-:A-:B13
ESC_BA6506AA_AS	IncF RST	F-:A-:B-
ESC_BA6544AA_AS	IncF RST	F77:A6:B-
ESC_BA6583AA_AS	IncF RST	F36:A1:B20
ESC_BA6611AA_AS	IncF RST	C4:A-:B1
ESC_BA6613AA_AS	IncF RST	F36:A1:B1
ESC_BA6614AA_AS	IncF RST	F-:A-:B-
ESC_BA6619AA_AS	IncF RST	C4:A-:B1
ESC_BA6623AA_AS	IncF RST	F36:A4:B1
ESC_BA6633AA_AS	IncF RST	F23:A-:B3
ESC_BA6655AA_AS	IncF RST	F29:A-:B10
ESC_BA6679AA_AS	IncF RST	F-:A-:B-
ESC_BA6686AA_AS	IncF RST	F-:A-:B-
ESC_BA6689AA_AS	IncF RST	F-:A-:B-
ESC_BA6701AA_AS	IncF RST	F1:A2:B20
ESC_BA6709AA_AS	IncF RST	F29:A-:B10
ESC_BA6731AA_AS	IncF RST	F29:A-:B10
ESC_BA6742AA_AS	IncF RST	F1:A-:B33
ESC_BA6760AA_AS	IncF RST	F-:A-:B-
ESC_BA6775AA_AS	IncF RST	F2:A1:B-
ESC_BA6780AA_AS	IncF RST	F-:A-:B-
ESC_BA6797AA_AS	IncF RST	F-:A-:B-
ESC_BA6822AA_AS	IncF RST	F40:A-:B-
ESC_BA6842AA_AS	IncF RST	F29:A-:B10
ESC_BA6872AA_AS	IncF RST	F20:A-:B12
ESC_BA6905AA_AS	IncF RST	F-:A-:B-
ESC_BA6908AA_AS	IncF RST	F-:A-:B-
ESC_BA6915AA_AS	IncF RST	F36:A-:B32
ESC_BA6920AA_AS	IncF RST	F48:A1:B49
ESC_BA6922AA_AS	IncF RST	F-:A-:B11
ESC_BA6942AA_AS	IncF RST	F1:A2:B20
ESC_BA6954AA_AS	IncF RST	F23:A-:B3
ESC_BA6956AA_AS	IncF RST	F-:A-:B-
ESC_BA6970AA_AS	IncF RST	F29:A-:B10
ESC_BA6974AA_AS	IncF RST	F48:A-:B25
ESC_BA6984AA_AS	IncF RST	F29:A-:B10
ESC_BA6989AA_AS	IncF RST	F-:A-:B-
ESC_BA7007AA_AS	IncF RST	F19:A-:B12
ESC_BA7016AA_AS	IncF RST	F22:A1:B20
ESC_BA7028AA_AS	IncF RST	F-:A-:B-
ESC_BA7032AA_AS	IncF RST	F2:A1:B-
ESC_BA7036AA_AS	IncF RST	F-:A-:B-
ESC_BA7041AA_AS	IncF RST	F-:A-:B-
ESC_BA7044AA_AS	IncF RST	F23:A-:B3
ESC_BA7063AA_AS	IncF RST	F29:A-:B10
ESC_BA7078AA_AS	IncF RST	F1:A1:B1
ESC_BA7081AA_AS	IncF RST	F1:A1:B1
ESC_BA7090AA_AS	IncF RST	F-:A-:B-
ESC_BA7091AA_AS	IncF RST	C4:A-:B1
ESC_BA7142AA_AS	IncF RST	F36:A-:B32
ESC_BA7155AA_AS	IncF RST	F24:A-:B1
ESC_BA7166AA_AS	IncF RST	F1:A2:B20
ESC_BA7191AA_AS	IncF RST	F1:A2:B20
ESC_BA7192AA_AS	IncF RST	F-:A-:B-
ESC_BA7194AA_AS	IncF RST	F51:A-:B10
ESC_BA7226AA_AS	IncF RST	F1:A1:B1
ESC_BA7227AA_AS	IncF RST	C4:A6:B1
ESC_BA7233AA_AS	IncF RST	F96:A-:B-
ESC_BA7242AA_AS	IncF RST	C4:A-:B1
ESC_BA7251AA_AS	IncF RST	F57:A-:B-
ESC_BA7252AA_AS	IncF RST	F24:A-:B40
ESC_BA7258AA_AS	IncF RST	F52:A-:B52
ESC_BA7262AA_AS	IncF RST	C4:A-:B59
ESC_BA7268AA_AS	IncF RST	F112:A-:B-
ESC_BA7281AA_AS	IncF RST	F-:A-:B-
ESC_BA7315AA_AS	IncF RST	F-:A-:B-
ESC_BA7327AA_AS	IncF RST	F35:A2:B20
ESC_BA7335AA_AS	IncF RST	C4:A6:B1
ESC_BA7355AA_AS	IncF RST	F-:A1:B1
ESC_BA7390AA_AS	IncF RST	F18:A-:B52
ESC_BA7391AA_AS	IncF RST	F-:A-:B-
ESC_BA7445AA_AS	IncF RST	F-:A-:B-
ESC_BA7450AA_AS	IncF RST	F-:A-:B-
ESC_BA7454AA_AS	IncF RST	F29:A-:B10
ESC_BA7467AA_AS	IncF RST	F-:A-:B-
ESC_BA7468AA_AS	IncF RST	C4:A-:B1
ESC_BA7509AA_AS	IncF RST	F2:A-:B1
ESC_BA7521AA_AS	IncF RST	F-:A-:B-
ESC_BA7524AA_AS	IncF RST	F82:A-:B10
ESC_BA7545AA_AS	IncF RST	F17:A-:B5
ESC_BA7598AA_AS	IncF RST	C4:A-:B1
ESC_BA7612AA_AS	IncF RST	F29:A-:B10
ESC_BA7631AA_AS	IncF RST	C4:A-:B1
ESC_BA7634AA_AS	IncF RST	C4:A-:B1
ESC_BA7641AA_AS	IncF RST	F34:A-:B1
ESC_BA7653AA_AS	IncF RST	F82:A-:B-
ESC_BA7665AA_AS	IncF RST	F31:A4:B1
ESC_BA7670AA_AS	IncF RST	F2:A-:B-
ESC_BA7679AA_AS	IncF RST	F48:A-:B25
ESC_BA7700AA_AS	IncF RST	F36:A1:B20
ESC_BA7704AA_AS	IncF RST	F-:A-:B-
ESC_BA7706AA_AS	IncF RST	F2:A1:B-
ESC_BA7717AA_AS	IncF RST	F48:A1:B49
ESC_BA7723AA_AS	IncF RST	F-:A8:B-
ESC_BA7726AA_AS	IncF RST	F-:A-:B11
ESC_BA7728AA_AS	IncF RST	F-:A-:B-
ESC_BA7734AA_AS	IncF RST	F23:A-:B-
ESC_BA7761AA_AS	IncF RST	F29:A-:B10
ESC_BA7800AA_AS	IncF RST	F67:A6:B38
ESC_BA7819AA_AS	IncF RST	F1:A2:B20
ESC_BA7821AA_AS	IncF RST	F29:A-:B10
ESC_BA7822AA_AS	IncF RST	F95:A-:B1
ESC_BA7827AA_AS	IncF RST	F29:A-:B10
ESC_BA7835AA_AS	IncF RST	F-:A-:B-
ESC_BA7868AA_AS	IncF RST	F23:A-:B3
ESC_BA7883AA_AS	IncF RST	F2:A-:B10
ESC_BA7901AA_AS	IncF RST	F29:A-:B-
ESC_BA7933AA_AS	IncF RST	F52:A-:B52
ESC_BA7935AA_AS	IncF RST	F2:A-:B1
ESC_BA7973AA_AS	IncF RST	F29:A-:B10
ESC_BA7983AA_AS	IncF RST	F2:A1:B32
ESC_BA7986AA_AS	IncF RST	F-:A1:B32
ESC_BA7996AA_AS	IncF RST	Y3:A-:B-
ESC_BA7998AA_AS	IncF RST	F-:A-:B-
ESC_BA8010AA_AS	IncF RST	F-:A-:B-
ESC_BA8030AA_AS	IncF RST	F60:A-:B-
ESC_BA8035AA_AS	IncF RST	F51:A-:B10
ESC_BA8039AA_AS	IncF RST	C4:A-:B1
ESC_BA8041AA_AS	IncF RST	F52:A-:B-
ESC_BA8053AA_AS	IncF RST	F48:A-:B25
